"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Thanks everyone for the 30th birthday wishes! And shout out to @GEICO for sending me this funny card: https://t.co/VNsS8m1fde",FALSE,0,NA,2019-05-03 20:40:15,FALSE,NA,"1124413383862882309",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhorlick2",0,FALSE,FALSE,NA,NA
"@LeedsUtd73 Please provide the requested information at your convenience so we can assist you. - Dave",FALSE,0,"LeedsUtd73",2019-05-03 20:02:00,FALSE,"1124403204836462592","1124403755871625216","251652511","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@short_twinkie @nerdcity @fowltown Well geico is dead there is no way that lizard can handle so much gama radiaton",FALSE,2,"short_twinkie",2019-05-03 19:44:29,FALSE,"1124118010283929600","1124399349587296256","784443475592826881","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chase57275565",0,FALSE,FALSE,NA,NA
"@Iaqton We appreciate your concern. To assist with this, please DM us with your full name, policy #, phone #, state and zip code.- Dave",FALSE,0,"Iaqton",2019-05-03 19:27:00,FALSE,"1124392467929997313","1124394947447332864","758267060","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Mpashable If you would like for your information to be added to the ""Do Not Contact"" list, please DM us directly w… https://t.co/vnkPq3sQlx",FALSE,0,"Mpashable",2019-05-03 18:25:00,TRUE,"1124378481146642433","1124379345345286144","255126481","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@RKevinMiller I apologize for any inconvenience you've experienced with the claim.  If you'd like to speak with an… https://t.co/A1SL19x69j",FALSE,0,"RKevinMiller",2019-05-03 17:30:47,TRUE,"1124365352656429056","1124365702847172608","37224203","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@KelleyHafner You're welcome. We're always here if you need anything. - Joe",FALSE,0,"KelleyHafner",2019-05-03 17:06:00,FALSE,"1124359029688549376","1124359464520257536","1161561943","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@KelleyHafner Sorry to hear about your tire. Glad to hear we could help you. - Joe",FALSE,0,"KelleyHafner",2019-05-03 17:02:30,FALSE,"1124358221571997697","1124358581309136902","1161561943","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Papa_Bear81 I'm sorry to heart about your bank account.  If you'd like to speak with an agent about your concern,… https://t.co/9iDfnnT6ty",FALSE,0,"Papa_Bear81",2019-05-03 16:38:00,TRUE,"1124351840592834560","1124352417984929798","968146910954573825","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Fiasco1017 I understand your concern regarding your rate.  If you'd like to speak with an agent about this, just D… https://t.co/b4Uuqm7o9u",FALSE,1,"Fiasco1017",2019-05-03 15:36:52,TRUE,"1124336691454472192","1124337033437220865","744004310543937536","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@javeriaaax3 I'm sorry to hear you're upset with us and apologize for any inconvenience you've experienced.  If you… https://t.co/O976WXoUXS",FALSE,0,"javeriaaax3",2019-05-03 15:32:00,TRUE,"1124335269170307072","1124335808184573952","225215205","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"Fun Foods You Haven’t Thought About Grilling https://t.co/LBGBM4VdqC https://t.co/4RowSsoi04",FALSE,2,NA,2019-05-03 15:08:03,FALSE,NA,"1124329779283423232",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","melissa_mlynne",0,FALSE,FALSE,NA,NA
"Say this 😪 geico is raping me https://t.co/TrsSuwZShr",FALSE,0,NA,2019-05-03 14:51:09,FALSE,NA,"1124325525978218498",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lyrartis",0,FALSE,FALSE,NA,NA
"GEICO's San Diego associates took part in @iloveacleansd 17th annual #CreektoBay cleanup. Team GEICO helped pick up… https://t.co/JaPDe3cfha",FALSE,2,NA,2019-05-03 14:00:01,TRUE,NA,"1124312658872799232",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO",5,FALSE,FALSE,NA,NA
"GEICO honors 6 for protecting their fellow military members and civilian neighbors https://t.co/bxp6AiF53o",FALSE,0,NA,2019-05-03 11:45:02,FALSE,NA,"1124278688655085569",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","melissa_mlynne",0,FALSE,FALSE,NA,NA
"@OraclusS You can get a quote online at https://t.co/7f5UTdHnJK for home, auto, motorcycle and some other products as well . - Denise",FALSE,0,"OraclusS",2019-05-03 08:43:53,FALSE,"1124232302983352322","1124233102753136640","1015980742017511426","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@KLD810 Saved money with Geico???",FALSE,0,"KLD810",2019-05-03 07:32:35,FALSE,"1124099997325246467","1124215161143943170","187788477","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJ_Slinger",0,FALSE,FALSE,NA,NA
"@Frannysharpe Did you need to file a claim ?- Denise",FALSE,0,"Frannysharpe",2019-05-03 07:27:52,FALSE,"1124212924464058368","1124213970485821440","1673495522","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Frannysharpe I am sorry to hear that your vehicle is broken down.- Denise",FALSE,0,"Frannysharpe",2019-05-03 07:23:24,FALSE,"1124212029709938689","1124212849419722752","1673495522","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Frannysharpe I am sorry to hear that you were having problems with your vehicle. I am glad that we were able to as… https://t.co/GkXl7UFLP7",FALSE,0,"Frannysharpe",2019-05-03 07:19:24,TRUE,"1124211448761073664","1124211839947149313","1673495522","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@RoulaZZZZ We apologize for any frustration regarding your premium any confusion regarding the notification.  We ar… https://t.co/AyPQp8wBaW",FALSE,1,"RoulaZZZZ",2019-05-03 04:48:00,TRUE,"1124172903220596736","1124173739992801280","71133979","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@mjosh18 Thank you for the shout-out!  We are glad we were able to save you money!  -Gary",FALSE,0,"mjosh18",2019-05-03 04:13:53,FALSE,"1124164856817446912","1124165155573719040","1016100806","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@OGwordsmith009 We apologize for any confusion.  Your auto policy would always be billed separately from your Rente… https://t.co/CkfX0eRWBb",FALSE,0,"OGwordsmith009",2019-05-03 03:49:56,TRUE,"1124158144995741696","1124159127830265857","950161885013336065","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Real_Rosie Welcome to GEICO!  I am glad you could save money - Aaron",FALSE,0,"Real_Rosie",2019-05-03 03:09:56,FALSE,"1124148787579183104","1124149062830309377","195212194","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@truenigma2 Thanks for voting! Kurt &amp; Linda also wanted to remind you to vote again tomorrow and not to forget to e… https://t.co/fu6eJhttgE",FALSE,0,"truenigma2",2019-05-03 02:49:32,TRUE,"1124143809166704640","1124143927714549760","3373931255","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO",0,FALSE,FALSE,NA,NA
"@Dreamingbvlgari I am sorry to hear you have had a bad experience.  If you would like us to review your policy plea… https://t.co/gqLhNJkOUw",FALSE,0,"Dreamingbvlgari",2019-05-03 02:40:25,TRUE,"1124141246233088000","1124141633329610753","1040257377210191874","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@SupercrossLIVE @_chasesexton @FCHonda @HondaPowersprts @ReturnOfDeeO Geico never fails to amaze!",FALSE,0,"SupercrossLIVE",2019-05-03 02:39:48,FALSE,"1124110057992486918","1124141476366016514","40048432","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bachrach01",0,FALSE,FALSE,NA,NA
"RT @GEICO: From burglar alarms to water-level monitors, these smart sensors can help keep your #boat safe 24/7: https://t.co/c8aPgYdbsx #te…",FALSE,0,NA,2019-05-03 02:25:46,FALSE,NA,"1124137947907780608",NA,"<a href=""https://ho.com"" rel=""nofollow"">auto is the only way it can be </a>","sectest9",5,TRUE,FALSE,NA,NA
"RT @GEICO: The #Smartdogs want you to do the smart thing; turn on ""Do Not Disturb While Driving"" mode. Put #distracteddriving in the dog ho…",FALSE,0,NA,2019-05-03 02:25:26,FALSE,NA,"1124137861551415296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phelan_whitney",7,TRUE,FALSE,NA,NA
"RT @GEICO: From burglar alarms to water-level monitors, these smart sensors can help keep your #boat safe 24/7: https://t.co/c8aPgYdbsx #te…",FALSE,0,NA,2019-05-03 02:25:23,FALSE,NA,"1124137851078303744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phelan_whitney",5,TRUE,FALSE,NA,NA
"RT @GEICO: We had a wonderful day joining  @unitedwayaz at Hollinger Elementary for their My Summer Library event! Our #GEICO associates re…",FALSE,0,NA,2019-05-03 02:25:19,FALSE,NA,"1124137830853369857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phelan_whitney",4,TRUE,FALSE,NA,NA
"@BlessVisions 😂😂😂And Geico a fuckin detriment to my bank account.",FALSE,0,"BlessVisions",2019-05-03 02:13:30,FALSE,"1124133643310518272","1124134860325642240","21678036","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TurboTyler7",0,FALSE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-03 01:45:11,FALSE,NA,"1124127733242572801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bands76",306,TRUE,FALSE,NA,NA
"@pfflindsyadigg I'm sorry for the frustration this has caused you. Please DM us your name, state and phone number s… https://t.co/TEoRfjErP5",FALSE,1,"pfflindsyadigg",2019-05-03 01:06:00,TRUE,"1124116524896346112","1124117872006053888","133515984","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@DenzelAlexandrr @ThighDollaSign It’ll take a couple years of having a car for it to go down I pay $170 with Geico for two cars",FALSE,1,"DenzelAlexandrr",2019-05-03 00:44:20,FALSE,"1123805449495695360","1124112417737154561","27287892","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewwKing17",0,FALSE,FALSE,NA,NA
"@SHAQ The General is Scam BS Insurance. For no reason my insurance rate increased. I switched to Geico and saved $4… https://t.co/V2kyrr6mwH",FALSE,0,"SHAQ",2019-05-03 00:43:39,TRUE,NA,"1124112248157483008","17461978","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","georgevjohnson",0,FALSE,FALSE,NA,NA
"@FoxxpawsJill I'm sorry for the frustration this has caused you. Please DM us your name, state, and phone number if… https://t.co/O8GAh8MEk5",FALSE,0,"FoxxpawsJill",2019-05-03 00:11:00,TRUE,"1124102761233231872","1124104030714769408","790347452","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"The walrus in goal in the Geico commercial wouldn’t be that hard to beat, tbh. #StanleyCup",FALSE,1,NA,2019-05-03 00:09:07,FALSE,NA,"1124103557911859200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MCBazacoPhD",0,FALSE,FALSE,NA,NA
"Bob: Here’s the presidents race presented by GEICO

No one:

Not a single soul:

FP: It’s National Truffle Day",FALSE,7,NA,2019-05-02 23:47:41,FALSE,NA,"1124098161495216129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NatsJake",0,FALSE,FALSE,NA,NA
"@MrsWalesTales Hi, there! I see that we have tried to reach your mom 3 times. We really do want to help! Is there a… https://t.co/0LZKe7OH4v",FALSE,0,"MrsWalesTales",2019-05-02 23:40:30,TRUE,NA,"1124096355373387776","108440577","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@maddsisthename It's great to know that we could make a tough situation easier for you. Please let us know if you n… https://t.co/3o9mUco5p4",FALSE,1,"maddsisthename",2019-05-02 23:34:24,TRUE,"1124094591458783233","1124094818899111936","463202614","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@jarodgers1 Awesome savings! Thanks for sharing! - Liz",FALSE,1,"jarodgers1",2019-05-02 22:45:00,FALSE,"1124082016268558336","1124082388332630017","157495117","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Kissyme Please DM us your name, state, and phone number if you would like us to have someone follow up with you to review your policy. -Liz",FALSE,0,"Kissyme",2019-05-02 22:40:50,FALSE,"1124078352107737089","1124081340654211074","21062682","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Alexanderrrp_ Good evening. What's going on? - Liz",FALSE,0,"Alexanderrrp_",2019-05-02 22:33:51,FALSE,"1124077909013037057","1124079583173722115","312368715","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Kissyme I'm very sorry to hear we were unable to offer a more competitive premium and that you are going to cancel… https://t.co/G0RCOYOJop",FALSE,0,"Kissyme",2019-05-02 22:09:54,TRUE,"1124071167583764481","1124073555610820609","21062682","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GetUpCharlieBoy Welcome to GEICO! -Michelle",FALSE,0,"GetUpCharlieBoy",2019-05-02 21:02:00,FALSE,"1124052983371784192","1124056467148034048","605006473","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@fourthace We are sorry for the expereince you have had. Please let us know if you would like us to look into something for you. -Michelle",FALSE,0,"fourthace",2019-05-02 20:13:30,FALSE,"1124041296023359490","1124044260922351616","16499532","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@masnNationals @GEICO You’ve already been delayed.",FALSE,0,"masnNationals",2019-05-02 19:50:37,FALSE,"1124038347054145536","1124038504143568898","121473537","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bjmartino",0,FALSE,FALSE,NA,NA
"15 minutes until gametime! Tune in to MASN! 

Brought to you by @GEICO. 15 minutes could save you 15% or more on ca… https://t.co/lHahT7ep7r",FALSE,3,NA,2019-05-02 19:50:00,TRUE,NA,"1124038347054145536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","masnNationals",0,FALSE,FALSE,NA,NA
"@CptFookboy I understand your frustration. If you would like  us to look into this, please PM us your policy number… https://t.co/z6enWS395D",FALSE,0,"CptFookboy",2019-05-02 19:48:54,TRUE,"1124037231797329920","1124038071962472450","2808119989","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@paperback_the We're sorry to have given you this impression, and never want an associate to feel uncomfortable at… https://t.co/TsEXaVJZ8p",FALSE,0,"paperback_the",2019-05-02 19:39:29,TRUE,"1123954833625632770","1124035703497687040","1109455196072169472","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Kaylamarie724 We are terribly sorry for the inconveneince we have caused you. You can unsubscribe from our mailing… https://t.co/7R7irLpKMf",FALSE,0,"Kaylamarie724",2019-05-02 19:31:32,TRUE,"1124030202068250625","1124033701002792966","814532983","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"""WE HONOR THROUGH SERVICE"": Janice Chance &amp; Gloria Crothers are Gold Star Mothers. Their sons were killed in action… https://t.co/5P0OqKAcCE",FALSE,12,NA,2019-05-02 19:27:17,TRUE,NA,"1124032630184382464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AimeeCho4",3,FALSE,FALSE,NA,NA
"@philstrong I am sorry for the frustration this has caused. please  contaact us at 1-800-841-3000-Michelle",FALSE,0,"philstrong",2019-05-02 18:02:00,FALSE,"1124010446619652097","1124011168727805953","14202044","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@GEICO you're site for homeowner quotes isn't working.  Getting 500 errors after I submit my information",FALSE,0,"GEICO",2019-05-02 17:59:08,FALSE,NA,"1124010446619652097","22009780","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","philstrong",0,FALSE,FALSE,NA,NA
"@CptFookboy I am sorry to hear that you feel that way. Would you like us to look into you rate? -Michelle",FALSE,0,"CptFookboy",2019-05-02 17:48:26,FALSE,"1124007209862561792","1124007754664960001","2808119989","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@jumanahhaji Hi, we can definitely look into your rate. Please DM us your full name, state, policy number, and phone number. -Michelle",FALSE,0,"jumanahhaji",2019-05-02 17:30:35,FALSE,"1124002238056292353","1124003260808007680","252597682","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@HiChristin HI, to clarify, what happened? -Michelle",FALSE,0,"HiChristin",2019-05-02 17:18:28,FALSE,"1123999862230482947","1124000212693991424","18061823","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO: The #Smartdogs want you to do the smart thing; turn on ""Do Not Disturb While Driving"" mode. Put #distracteddriving in the dog ho…",FALSE,0,NA,2019-05-02 16:49:15,FALSE,NA,"1123992860242644992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adrearubin",7,TRUE,FALSE,NA,NA
"Looking for a fun night out? We need volunteers to help at ZooFari: Bite Night, a benefit for wildlife, sponsored b… https://t.co/7HpHjswtBU",FALSE,1,NA,2019-05-02 16:46:02,TRUE,NA,"1123992049798148096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FONZNationalZoo",0,FALSE,FALSE,NA,NA
"@KissBreGoodbye Sorry to hear about your windshield! I'm glad we could help you out. Let us know if you need anything else. - Renee",FALSE,2,"KissBreGoodbye",2019-05-02 16:22:25,FALSE,"1123985829569990658","1123986110277926912","814155561923211265","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",1,FALSE,FALSE,NA,NA
"Coming up at 12 Noon...Don't miss your ""All Request Lunch Hour"" brought to you by GEICO and your chance to win tick… https://t.co/7JJT8v25Wg",FALSE,0,NA,2019-05-02 15:08:26,TRUE,NA,"1123967487790538754",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","933WFLS",0,FALSE,FALSE,NA,NA
"8 years ago, my journey took me out of the Midwest to the east coast and out of my comfort zone to @GEICO. It has b… https://t.co/K5D9aWC5xY",FALSE,10,NA,2019-05-02 14:29:24,TRUE,NA,"1123957668362760194",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","judgep15",0,FALSE,FALSE,NA,NA
"@Lukescrazyarms Thank you for the shout out! We appreciate you insuring with us!",FALSE,0,"Lukescrazyarms",2019-05-02 14:22:00,FALSE,"1123954997996208130","1123955803906396160","1131953738","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"RT @GEICO: We had a wonderful day joining  @unitedwayaz at Hollinger Elementary for their My Summer Library event! Our #GEICO associates re…",FALSE,0,NA,2019-05-02 13:54:58,FALSE,NA,"1123949002901344257",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jctb1",4,TRUE,FALSE,NA,NA
"@Principizza1 Hi there! We're so sorry to have caused you frustration. Can you please dm us with your full name, cl… https://t.co/Cv0pBApAfN",FALSE,0,"Principizza1",2019-05-02 13:54:00,TRUE,"1123692861483114500","1123948757215842308","958879589488476161","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Latrice18230519 You may call 1-800-841-3000 and request a supervisor in our Claims Department.",FALSE,0,"Latrice18230519",2019-05-02 13:39:31,FALSE,"1123944528468172801","1123945115024859136","825725638971625472","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",1,FALSE,FALSE,NA,NA
"@Latrice18230519 We attempted to reach you at the number listed on the claim. Is there a better number for you?",FALSE,0,"Latrice18230519",2019-05-02 13:33:46,FALSE,"1123942734534991873","1123943668065492996","825725638971625472","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"We had a wonderful day joining  @unitedwayaz at Hollinger Elementary for their My Summer Library event! Our #GEICO… https://t.co/ku2xIgcpE5",FALSE,4,NA,2019-05-02 13:30:41,TRUE,NA,"1123942888528855040",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO",4,FALSE,FALSE,NA,NA
"@alliesocks Thank you for your information.  We will have a Claims Specialist reach out to you.",FALSE,0,"alliesocks",2019-05-02 12:10:43,FALSE,"1123920942869164032","1123922764312797191","45355883","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@alaynalink99 We are happy to hear that we were able to save you money!",FALSE,1,"alaynalink99",2019-05-02 12:08:00,FALSE,"1123921599290277895","1123922081614311428","802940283671506944","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@danieljkadams Hi -
If you would like to view additional available discounts for your policy, simply go to the main… https://t.co/Y78dXhtcXi",FALSE,0,"danieljkadams",2019-05-02 12:01:29,TRUE,"1123919935548416000","1123920442023141387","236578795","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"Flooding In America https://t.co/KMhiEb2Q14 https://t.co/NE5fa4XlWD",FALSE,0,NA,2019-05-02 11:58:33,FALSE,NA,"1123919705490825216",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","melissa_mlynne",0,FALSE,FALSE,NA,NA
"@alliesocks We are sorry to hear about your experience.  Please DM your name, state, claim number and phone number.… https://t.co/atg8aCA5da",FALSE,0,"alliesocks",2019-05-02 11:56:30,TRUE,"1123918872451657730","1123919186810552321","45355883","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Latrice18230519 Thank you for your reply. A specialist will reach out to you regarding your claim. - Kate",FALSE,0,"Latrice18230519",2019-05-02 08:18:53,FALSE,"1123858405867888640","1123864423695888384","825725638971625472","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Latrice18230519 We are sorry to hear about the claim and the trouble you are having. Please DM us your full name,… https://t.co/ew5DqtXwc8",FALSE,0,"Latrice18230519",2019-05-02 07:52:32,TRUE,"1123857129956368384","1123857789770768384","825725638971625472","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",1,FALSE,FALSE,NA,NA
"GEICO TV Commercial, 'Walrus Goalie' - https://t.co/YR5kkeEDWo #ispottv",FALSE,2,NA,2019-05-02 04:42:14,FALSE,NA,"1123809903137710082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RBackhander76",1,FALSE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-02 04:04:32,FALSE,NA,"1123800415085191168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Josue_xx_",306,TRUE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-02 03:53:58,FALSE,NA,"1123797755812618245",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ESRDguy",306,TRUE,FALSE,NA,NA
"RT @JordanUhl: Fox News top advertisers who fund this:

@Indeed
@NerdWallet
@HelloFresh
@onepeloton
@Ancestry
@Nutrisystem
@DollarShaveClub…",FALSE,0,NA,2019-05-02 03:44:08,FALSE,NA,"1123795281273864193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natashatbaker",306,TRUE,FALSE,NA,NA
"@Cana_Rolo Thanks fo the shout out! - Aaron",FALSE,0,"Cana_Rolo",2019-05-02 02:31:00,FALSE,"1123776359367626754","1123776874990247937","1281939662","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@AGBillBarr1 I am sorry that you have not heard from them.  we will be happy to assist you with the policy please D… https://t.co/zygM6K8FdD",FALSE,0,"AGBillBarr1",2019-05-02 02:26:26,TRUE,"1123775240788684801","1123775728133263360","1120308931987935234","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
"@Anonymous583 I'm sorry to hear about this! Please DM us your name, state, and phone number if you would like us to… https://t.co/WC4zipPMXv",FALSE,0,"Anonymous583",2019-05-02 01:16:54,TRUE,"1123757077426524160","1123758226556772352","269670945","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","GEICO_Service",0,FALSE,FALSE,NA,NA
